Data,Produto,Quantidade,Preço Unitário,Total,Mês,Ano
2023-07-22,Camiseta,10,151.86,1518.6,7,2023
2023-04-19,Tênis,10,348.07,3480.7,4,2023
2024-07-09,Mochila,4,337.66,1350.64,7,2024
2024-12-17,Calça,8,127.6,1020.8,12,2024
2024-06-06,Camiseta,2,474.27,948.54,6,2024
2025-11-30,Sapato,6,201.73,1210.38,11,2025
2024-04-29,Camiseta,2,103.04,206.08,4,2024
2025-12-15,Mochila,10,125.7,1257.0,12,2025
2025-01-23,Calça,1,379.29,379.29,1,2025
2025-08-02,Calça,10,215.75,2157.5,8,2025
2025-02-17,Camiseta,4,447.71,1790.84,2,2025
2024-01-15,Tênis,9,426.24,3836.16,1,2024
2023-08-21,Camiseta,3,424.57,1273.71,8,2023
2025-06-08,Camiseta,7,334.95,2344.65,6,2025
2023-03-03,Camiseta,10,420.38,4203.8,3,2023
2025-04-11,Boné,9,101.12,910.08,4,2025
2025-04-07,Calça,2,472.0,944.0,4,2025
2024-07-29,Tênis,2,154.53,309.06,7,2024
2024-07-04,Sapato,10,289.83,2898.3,7,2024
2024-10-03,Tênis,6,447.53,2685.18,10,2024
2024-07-24,Calça,7,437.78,3064.46,7,2024
2024-01-07,Calça,4,238.82,955.28,1,2024
2024-12-13,Mochila,9,473.48,4261.32,12,2024
2023-07-08,Mochila,6,454.16,2724.96,7,2023
2023-05-25,Boné,10,158.14,1581.4,5,2023
2024-11-16,Sapato,2,444.0,888.0,11,2024
2025-07-27,Mochila,7,449.32,3145.24,7,2025
2024-01-02,Mochila,9,413.41,3720.69,1,2024
2023-12-14,Mochila,2,337.03,674.06,12,2023
2024-10-22,Boné,7,253.67,1775.6899999999998,10,2024
2025-02-08,Boné,8,219.29,1754.32,2,2025
2025-02-09,Mochila,5,115.44,577.2,2,2025
2023-11-19,Tênis,10,172.12,1721.2,11,2023
2023-09-25,Camiseta,3,487.2,1461.6,9,2023
2023-10-10,Boné,4,231.22,924.88,10,2023
2023-02-15,Sapato,5,104.7,523.5,2,2023
2023-09-08,Camiseta,4,256.83,1027.32,9,2023
2025-12-22,Sapato,7,345.49,2418.4300000000003,12,2025
2023-09-05,Camiseta,10,174.36,1743.6,9,2023
2023-08-25,Camiseta,3,217.55,652.6500000000001,8,2023
2023-11-13,Sapato,6,318.5,1911.0,11,2023
2023-02-26,Calça,4,248.63,994.52,2,2023
2025-06-15,Tênis,10,454.82,4548.2,6,2025
2025-05-25,Calça,8,256.4,2051.2,5,2025
2025-11-13,Sapato,1,348.6,348.6,11,2025
2024-07-12,Tênis,6,355.49,2132.94,7,2024
2024-08-22,Tênis,5,411.44,2057.2,8,2024
2025-12-04,Calça,2,372.67,745.34,12,2025
2023-09-17,Sapato,8,499.6,3996.8,9,2023
2023-01-31,Mochila,5,50.85,254.25,1,2023
2024-07-01,Camiseta,10,233.07,2330.7,7,2024
2024-11-07,Sapato,8,330.63,2645.04,11,2024
2023-04-27,Tênis,7,348.8,2441.6,4,2023
2023-07-17,Mochila,6,84.1,504.6,7,2023
2023-04-20,Sapato,10,69.76,697.6,4,2023
2023-12-29,Mochila,4,424.79,1699.16,12,2023
2025-01-07,Mochila,1,212.6,212.6,1,2025
2023-05-28,Sapato,10,173.56,1735.6,5,2023
2023-11-20,Sapato,9,72.83,655.47,11,2023
2023-05-08,Boné,6,191.55,1149.3000000000002,5,2023
2024-11-03,Camiseta,6,154.56,927.36,11,2024
2025-01-24,Sapato,1,150.19,150.19,1,2025
2023-06-30,Boné,1,97.02,97.02,6,2023
2025-04-07,Mochila,1,443.48,443.48,4,2025
2023-07-31,Camiseta,1,175.29,175.29,7,2023
2024-05-31,Calça,2,74.67,149.34,5,2024
2024-01-13,Boné,7,441.21,3088.47,1,2024
2023-09-17,Mochila,3,172.71,518.13,9,2023
2025-02-27,Mochila,1,225.57,225.57,2,2025
2023-07-02,Mochila,3,353.85,1061.5500000000002,7,2023
2023-11-07,Mochila,10,395.2,3952.0,11,2023
2023-12-13,Boné,1,390.51,390.51,12,2023
2023-10-07,Calça,2,212.19,424.38,10,2023
2025-02-24,Calça,9,270.64,2435.76,2,2025
2023-05-19,Boné,7,314.73,2203.11,5,2023
2024-05-18,Camiseta,3,467.43,1402.29,5,2024
2023-12-15,Calça,2,469.87,939.74,12,2023
2025-01-22,Calça,10,263.85,2638.5,1,2025
2025-05-20,Tênis,4,462.75,1851.0,5,2025
2023-09-30,Boné,2,212.23,424.46,9,2023
2025-04-12,Sapato,4,268.96,1075.84,4,2025
2025-02-07,Mochila,6,150.85,905.1,2,2025
2024-08-06,Boné,3,134.13,402.39,8,2024
2024-02-20,Calça,3,100.2,300.6,2,2024
2025-07-05,Camiseta,10,98.77,987.7,7,2025
2024-08-04,Tênis,1,367.97,367.97,8,2024
2024-11-07,Mochila,6,251.54,1509.24,11,2024
2025-06-28,Boné,7,62.52,437.64,6,2025
2025-05-17,Calça,1,342.82,342.82,5,2025
2023-11-09,Tênis,9,143.32,1289.88,11,2023
2023-07-19,Mochila,10,372.77,3727.7,7,2023
2023-02-28,Calça,2,296.97,593.94,2,2023
2024-11-06,Sapato,9,414.2,3727.8,11,2024
2025-01-26,Calça,10,275.99,2759.9,1,2025
2024-09-10,Mochila,6,269.28,1615.6799999999998,9,2024
2023-10-17,Calça,9,228.66,2057.94,10,2023
2023-02-23,Camiseta,6,455.9,2735.4,2,2023
2024-02-21,Camiseta,6,188.77,1132.62,2,2024
2025-11-08,Calça,4,141.99,567.96,11,2025
2024-09-19,Camiseta,6,437.63,2625.78,9,2024
2023-05-02,Camiseta,2,120.56,241.12,5,2023
2025-06-13,Calça,2,272.87,545.74,6,2025
2023-10-11,Sapato,10,400.6,4006.0,10,2023
2024-05-08,Tênis,2,345.37,690.74,5,2024
2023-09-14,Calça,1,441.67,441.67,9,2023
2025-01-20,Sapato,9,367.55,3307.9500000000003,1,2025
2023-12-05,Mochila,7,214.84,1503.88,12,2023
2023-09-23,Tênis,4,429.89,1719.56,9,2023
2024-11-29,Tênis,6,190.64,1143.84,11,2024
2023-10-15,Calça,4,449.23,1796.92,10,2023
2023-05-24,Tênis,2,441.07,882.14,5,2023
2024-03-18,Mochila,4,427.22,1708.88,3,2024
2025-03-31,Boné,3,122.35,367.05,3,2025
2025-12-22,Tênis,3,162.55,487.65,12,2025
2024-12-14,Boné,7,236.77,1657.39,12,2024
2024-09-11,Boné,10,214.67,2146.7,9,2024
2023-02-15,Calça,2,192.91,385.82,2,2023
2024-10-18,Boné,10,462.88,4628.8,10,2024
2024-01-25,Boné,8,299.74,2397.92,1,2024
2024-03-29,Tênis,4,156.76,627.04,3,2024
2023-11-01,Tênis,6,154.04,924.24,11,2023
2023-11-21,Calça,2,154.9,309.8,11,2023
2024-08-24,Sapato,4,191.82,767.28,8,2024
2024-05-11,Boné,4,399.65,1598.6,5,2024
2024-10-10,Calça,8,446.24,3569.92,10,2024
2025-07-29,Mochila,4,446.93,1787.72,7,2025
2023-09-12,Sapato,8,188.95,1511.6,9,2023
2025-09-27,Tênis,6,397.15,2382.9,9,2025
2023-08-30,Calça,10,372.32,3723.2,8,2023
2024-12-02,Tênis,8,115.37,922.96,12,2024
2023-01-25,Sapato,9,421.71,3795.39,1,2023
2023-04-01,Mochila,10,335.61,3356.1000000000004,4,2023
2024-02-11,Sapato,9,412.42,3711.78,2,2024
2024-10-08,Camiseta,5,120.89,604.45,10,2024
2025-10-31,Camiseta,5,179.53,897.65,10,2025
2024-01-10,Calça,4,423.96,1695.84,1,2024
2025-10-19,Camiseta,4,149.89,599.56,10,2025
2023-08-10,Mochila,1,184.15,184.15,8,2023
2023-12-10,Calça,6,493.47,2960.82,12,2023
2024-01-24,Boné,8,320.98,2567.84,1,2024
2024-05-21,Boné,2,475.97,951.94,5,2024
2025-09-28,Boné,9,233.15,2098.35,9,2025
2024-08-01,Camiseta,8,444.57,3556.56,8,2024
2025-03-18,Mochila,7,131.41,919.87,3,2025
2024-07-20,Camiseta,2,384.91,769.82,7,2024
2023-05-29,Tênis,3,470.28,1410.84,5,2023
2025-07-04,Tênis,3,354.55,1063.65,7,2025
2025-06-22,Sapato,6,278.6,1671.6,6,2025
2023-04-10,Calça,2,287.95,575.9,4,2023
2024-09-04,Boné,8,200.28,1602.24,9,2024
2024-11-02,Sapato,10,223.76,2237.6,11,2024
2023-01-24,Tênis,5,175.32,876.5999999999999,1,2023
2023-06-17,Boné,9,237.88,2140.92,6,2023
2024-05-03,Tênis,3,197.98,593.9399999999999,5,2024
2025-12-23,Mochila,2,106.18,212.36,12,2025
2024-04-29,Calça,1,203.8,203.8,4,2024
2025-08-15,Camiseta,7,211.51,1480.57,8,2025
2024-09-26,Calça,9,260.93,2348.37,9,2024
2024-12-29,Camiseta,5,141.34,706.7,12,2024
2024-10-08,Boné,2,368.37,736.74,10,2024
2024-04-28,Boné,10,70.01,700.1,4,2024
2025-05-05,Calça,6,190.31,1141.86,5,2025
2025-04-28,Calça,4,104.37,417.48,4,2025
2025-06-08,Mochila,9,261.73,2355.57,6,2025
2024-09-29,Mochila,2,253.07,506.14,9,2024
2024-09-07,Mochila,5,96.38,481.9,9,2024
2025-10-22,Calça,4,103.66,414.64,10,2025
2023-05-06,Camiseta,6,354.7,2128.2,5,2023
2025-01-10,Camiseta,9,309.27,2783.43,1,2025
2023-08-05,Tênis,3,451.13,1353.39,8,2023
2024-02-27,Calça,4,92.5,370.0,2,2024
2025-11-04,Mochila,3,404.68,1214.04,11,2025
2024-07-26,Sapato,2,65.86,131.72,7,2024
2024-12-01,Camiseta,8,136.94,1095.52,12,2024
2023-12-22,Calça,10,142.42,1424.1999999999998,12,2023
2023-05-11,Mochila,3,52.98,158.94,5,2023
2025-03-11,Mochila,1,470.79,470.79,3,2025
2023-07-04,Tênis,3,78.09,234.27,7,2023
2024-02-25,Mochila,2,445.41,890.82,2,2024
2025-07-30,Camiseta,8,477.45,3819.6,7,2025
2024-03-15,Sapato,8,418.11,3344.88,3,2024
2024-04-13,Mochila,6,279.56,1677.36,4,2024
2025-02-15,Mochila,4,384.86,1539.44,2,2025
2023-01-07,Mochila,2,57.56,115.12,1,2023
2024-12-03,Boné,4,311.37,1245.48,12,2024
2023-11-01,Boné,5,212.45,1062.25,11,2023
2023-08-20,Boné,9,399.35,3594.15,8,2023
2024-03-31,Mochila,10,250.86,2508.6000000000004,3,2024
2024-02-06,Sapato,2,121.41,242.82,2,2024
2024-04-09,Tênis,2,488.98,977.96,4,2024
2023-11-15,Camiseta,2,110.22,220.44,11,2023
2024-04-28,Tênis,4,407.65,1630.6,4,2024
2024-03-22,Camiseta,10,360.36,3603.6,3,2024
2024-10-14,Mochila,1,314.48,314.48,10,2024
2023-11-15,Mochila,4,368.38,1473.52,11,2023
2025-08-20,Mochila,6,226.07,1356.42,8,2025
2023-05-02,Mochila,5,163.94,819.7,5,2023
2025-04-29,Camiseta,3,288.78,866.3399999999999,4,2025
2025-03-25,Sapato,10,63.04,630.4,3,2025
2023-07-08,Boné,4,154.26,617.04,7,2023
2024-08-22,Mochila,10,246.06,2460.6,8,2024
2025-07-05,Camiseta,1,440.7,440.7,7,2025
2025-10-03,Camiseta,5,313.32,1566.6,10,2025
2024-06-29,Tênis,9,291.32,2621.88,6,2024
2024-03-09,Boné,8,376.12,3008.96,3,2024
2024-12-13,Calça,1,234.16,234.16,12,2024
2025-06-05,Camiseta,9,484.53,4360.77,6,2025
2023-04-04,Calça,10,499.81,4998.1,4,2023
2025-07-02,Mochila,8,286.81,2294.48,7,2025
2024-11-17,Calça,6,407.56,2445.36,11,2024
2023-11-24,Sapato,1,305.17,305.17,11,2023
2024-10-02,Boné,4,265.01,1060.04,10,2024
2023-05-24,Camiseta,1,56.1,56.1,5,2023
2024-12-23,Calça,6,497.39,2984.34,12,2024
2023-01-11,Calça,3,397.32,1191.96,1,2023
2025-12-16,Boné,1,310.22,310.22,12,2025
2025-07-31,Calça,5,401.47,2007.35,7,2025
2025-11-17,Sapato,8,289.09,2312.72,11,2025
2025-01-23,Sapato,3,477.61,1432.83,1,2025
2025-01-09,Camiseta,9,234.22,2107.98,1,2025
2025-04-01,Calça,7,102.85,719.9499999999999,4,2025
2023-04-13,Camiseta,4,425.26,1701.04,4,2023
2024-11-30,Mochila,2,355.91,711.82,11,2024
2024-09-20,Camiseta,2,354.44,708.88,9,2024
2025-04-16,Boné,6,153.38,920.28,4,2025
2024-10-31,Boné,10,61.25,612.5,10,2024
2023-08-21,Mochila,6,300.81,1804.86,8,2023
2024-01-12,Mochila,6,167.25,1003.5,1,2024
2024-11-05,Calça,8,319.06,2552.48,11,2024
2024-09-08,Mochila,2,158.68,317.36,9,2024
2025-04-18,Calça,5,145.66,728.3,4,2025
2024-11-06,Camiseta,2,240.85,481.7,11,2024
2023-09-04,Boné,7,297.54,2082.78,9,2023
2023-09-01,Camiseta,5,59.93,299.65,9,2023
2024-03-28,Mochila,8,57.88,463.04,3,2024
2024-02-20,Boné,1,163.09,163.09,2,2024
2025-04-09,Calça,3,422.34,1267.02,4,2025
2023-09-22,Tênis,7,372.57,2607.99,9,2023
2023-09-21,Calça,9,51.92,467.28,9,2023
2023-03-01,Calça,3,229.24,687.72,3,2023
2023-05-19,Sapato,10,378.74,3787.4,5,2023
2025-06-26,Sapato,10,246.9,2469.0,6,2025
2024-11-01,Boné,2,421.86,843.72,11,2024
2025-04-05,Sapato,2,132.58,265.16,4,2025
2025-08-09,Sapato,2,319.81,639.62,8,2025
2025-08-27,Tênis,5,410.44,2052.2,8,2025
2024-09-16,Boné,10,85.38,853.8,9,2024
2023-06-18,Calça,2,253.37,506.74,6,2023
2025-02-23,Boné,1,198.74,198.74,2,2025
2024-12-12,Tênis,3,97.73,293.19,12,2024
2025-11-12,Calça,4,51.72,206.88,11,2025
2024-02-29,Mochila,2,268.41,536.82,2,2024
2025-09-12,Calça,1,461.02,461.02,9,2025
2024-02-05,Camiseta,2,86.05,172.1,2,2024
2023-01-17,Sapato,6,214.65,1287.9,1,2023
2025-01-10,Tênis,3,281.71,845.1299999999999,1,2025
2024-12-23,Boné,6,323.32,1939.92,12,2024
2025-09-16,Sapato,8,467.7,3741.6,9,2025
2024-01-25,Mochila,5,63.95,319.75,1,2024
2025-11-02,Mochila,1,338.32,338.32,11,2025
2025-09-23,Mochila,3,259.6,778.8000000000001,9,2025
2025-09-13,Camiseta,8,375.61,3004.88,9,2025
2025-10-08,Tênis,8,332.48,2659.84,10,2025
2025-05-03,Sapato,7,321.99,2253.9300000000003,5,2025
2024-11-05,Camiseta,5,294.35,1471.75,11,2024
2025-07-19,Sapato,6,82.31,493.86,7,2025
2023-04-26,Camiseta,3,221.06,663.1800000000001,4,2023
2025-05-04,Camiseta,4,216.16,864.64,5,2025
2023-05-17,Calça,7,472.47,3307.29,5,2023
2025-09-15,Calça,6,329.45,1976.7,9,2025
2024-02-08,Tênis,4,57.92,231.68,2,2024
2025-06-23,Mochila,5,454.96,2274.8,6,2025
2023-02-27,Tênis,1,192.16,192.16,2,2023
2025-04-14,Calça,1,68.68,68.68,4,2025
2025-06-16,Tênis,7,344.68,2412.76,6,2025
2025-04-26,Calça,4,407.48,1629.92,4,2025
2024-04-25,Camiseta,7,247.18,1730.26,4,2024
2025-12-28,Calça,10,167.69,1676.9,12,2025
2023-11-27,Sapato,1,150.08,150.08,11,2023
2025-06-26,Tênis,10,193.36,1933.6,6,2025
2025-03-20,Sapato,6,488.27,2929.62,3,2025
2023-02-01,Tênis,9,291.41,2622.69,2,2023
2024-01-13,Sapato,8,191.12,1528.96,1,2024
2025-12-10,Boné,1,199.31,199.31,12,2025
2024-11-19,Camiseta,5,258.5,1292.5,11,2024
2024-09-30,Mochila,7,288.75,2021.25,9,2024
2025-03-09,Camiseta,4,376.81,1507.24,3,2025
2025-11-29,Calça,4,493.89,1975.56,11,2025
2025-06-27,Boné,3,483.84,1451.52,6,2025
2025-12-11,Calça,6,92.86,557.16,12,2025
2023-04-26,Boné,3,483.04,1449.12,4,2023
2024-03-24,Mochila,9,300.06,2700.54,3,2024
2024-06-07,Mochila,2,396.06,792.12,6,2024
2023-01-07,Boné,7,328.61,2300.27,1,2023
2024-08-11,Mochila,5,281.09,1405.4499999999998,8,2024
2023-02-10,Mochila,8,353.62,2828.96,2,2023
2024-01-01,Mochila,8,463.5,3708.0,1,2024
2024-01-15,Calça,8,185.4,1483.2,1,2024
2023-10-12,Tênis,9,126.37,1137.33,10,2023
2024-10-26,Sapato,8,485.87,3886.96,10,2024
2024-06-27,Tênis,2,229.4,458.8,6,2024
2025-05-18,Sapato,8,102.11,816.88,5,2025
2024-02-18,Camiseta,1,103.19,103.19,2,2024
2024-09-16,Calça,2,211.78,423.56,9,2024
2023-03-26,Boné,9,416.53,3748.77,3,2023
2025-06-29,Camiseta,1,456.54,456.54,6,2025
2024-06-03,Boné,6,369.51,2217.06,6,2024
2025-12-25,Tênis,10,203.86,2038.6,12,2025
2024-06-29,Camiseta,6,287.41,1724.46,6,2024
2025-12-28,Mochila,9,223.27,2009.43,12,2025
2023-01-11,Mochila,1,252.35,252.35,1,2023
2023-06-13,Mochila,10,337.86,3378.6000000000004,6,2023
2023-02-22,Camiseta,7,393.92,2757.44,2,2023
2024-04-22,Sapato,5,484.56,2422.8,4,2024
2024-05-02,Tênis,3,178.43,535.29,5,2024
2025-06-26,Tênis,7,439.12,3073.84,6,2025
2025-08-08,Tênis,10,229.54,2295.4,8,2025
2025-10-23,Boné,8,493.95,3951.6,10,2025
2023-03-18,Calça,4,306.71,1226.84,3,2023
2025-04-06,Mochila,7,143.73,1006.11,4,2025
2025-12-02,Boné,7,331.56,2320.92,12,2025
2023-12-31,Tênis,1,447.37,447.37,12,2023
2025-07-11,Calça,1,85.92,85.92,7,2025
2025-10-06,Boné,2,251.3,502.6,10,2025
2024-10-25,Tênis,2,293.05,586.1,10,2024
2023-02-02,Calça,6,79.16,474.96,2,2023
2024-12-03,Calça,6,219.62,1317.72,12,2024
2025-05-29,Boné,2,135.49,270.98,5,2025
2025-10-25,Camiseta,8,356.76,2854.08,10,2025
2024-04-03,Mochila,3,484.37,1453.11,4,2024
2025-06-03,Sapato,5,325.69,1628.45,6,2025
2024-01-14,Sapato,6,269.4,1616.4,1,2024
2025-11-24,Sapato,3,461.55,1384.65,11,2025
2025-10-13,Calça,10,355.06,3550.6,10,2025
2023-08-08,Boné,9,65.57,590.1299999999999,8,2023
2023-12-16,Sapato,5,193.91,969.55,12,2023
2024-05-15,Tênis,7,417.73,2924.11,5,2024
2023-10-30,Camiseta,7,202.91,1420.37,10,2023
2024-03-10,Tênis,10,383.4,3834.0,3,2024
2025-06-19,Mochila,3,290.23,870.69,6,2025
2024-12-23,Calça,10,129.16,1291.6,12,2024
2025-02-14,Boné,9,110.03,990.27,2,2025
2024-01-30,Boné,4,51.24,204.96,1,2024
2024-01-20,Camiseta,7,59.28,414.96,1,2024
2023-07-20,Mochila,6,295.8,1774.8000000000002,7,2023
2024-09-24,Boné,9,397.03,3573.2699999999995,9,2024
2023-04-30,Sapato,1,109.02,109.02,4,2023
2023-01-10,Camiseta,3,218.42,655.26,1,2023
2024-03-22,Mochila,3,420.44,1261.32,3,2024
2024-05-28,Tênis,5,103.17,515.85,5,2024
2024-11-05,Boné,10,101.38,1013.8,11,2024
2023-04-22,Camiseta,5,355.85,1779.25,4,2023
2024-08-26,Camiseta,9,438.51,3946.59,8,2024
2025-09-16,Calça,1,395.99,395.99,9,2025
2023-09-10,Sapato,7,262.28,1835.96,9,2023
2023-05-27,Calça,9,216.27,1946.43,5,2023
2023-01-29,Boné,5,361.61,1808.05,1,2023
2025-04-04,Camiseta,8,112.83,902.64,4,2025
2024-02-23,Tênis,6,423.61,2541.66,2,2024
2025-06-29,Tênis,5,248.93,1244.65,6,2025
2025-11-28,Calça,8,136.09,1088.72,11,2025
2023-07-06,Calça,2,291.03,582.06,7,2023
2023-08-18,Camiseta,2,193.14,386.28,8,2023
2023-08-13,Boné,7,393.26,2752.82,8,2023
2025-04-12,Tênis,5,480.34,2401.7,4,2025
2023-07-27,Tênis,1,177.53,177.53,7,2023
2023-04-09,Tênis,4,259.13,1036.52,4,2023
2023-04-16,Boné,1,88.89,88.89,4,2023
2023-01-08,Mochila,9,192.3,1730.7,1,2023
2023-10-24,Calça,7,220.47,1543.29,10,2023
2024-07-01,Mochila,5,217.57,1087.85,7,2024
2025-07-10,Mochila,3,339.56,1018.68,7,2025
2025-08-09,Boné,2,407.53,815.06,8,2025
2023-12-25,Tênis,6,295.35,1772.1,12,2023
2025-06-21,Mochila,10,324.11,3241.1000000000004,6,2025
2023-08-05,Mochila,9,166.56,1499.04,8,2023
2024-02-27,Boné,4,487.45,1949.8,2,2024
2025-08-24,Mochila,7,140.35,982.45,8,2025
2024-05-07,Sapato,4,366.59,1466.36,5,2024
2023-01-06,Calça,7,437.79,3064.53,1,2023
2024-05-31,Mochila,3,498.27,1494.81,5,2024
2024-04-25,Calça,6,488.2,2929.2,4,2024
2024-06-14,Calça,8,54.09,432.72,6,2024
2025-05-07,Tênis,5,359.08,1795.4,5,2025
2025-12-14,Camiseta,2,153.38,306.76,12,2025
2025-06-22,Camiseta,8,141.22,1129.76,6,2025
2025-09-01,Mochila,5,169.47,847.35,9,2025
2024-05-22,Calça,9,257.34,2316.06,5,2024
2025-09-01,Boné,7,94.41,660.87,9,2025
2025-01-25,Sapato,8,444.1,3552.8,1,2025
2025-05-10,Mochila,8,166.12,1328.96,5,2025
2025-10-14,Calça,4,266.47,1065.88,10,2025
2024-05-09,Calça,4,158.02,632.08,5,2024
2025-07-08,Sapato,10,389.1,3891.0,7,2025
2023-03-01,Sapato,3,328.93,986.79,3,2023
2025-11-20,Sapato,5,202.11,1010.55,11,2025
2024-10-24,Boné,8,483.48,3867.84,10,2024
2025-08-20,Boné,6,349.92,2099.52,8,2025
2025-10-24,Tênis,2,430.61,861.22,10,2025
2023-07-23,Boné,2,74.67,149.34,7,2023
2023-07-21,Tênis,7,172.17,1205.1899999999998,7,2023
2024-01-09,Mochila,1,192.33,192.33,1,2024
2024-10-15,Tênis,6,146.68,880.08,10,2024
2024-04-23,Mochila,4,77.29,309.16,4,2024
2024-08-17,Tênis,7,136.6,956.2,8,2024
2025-11-16,Tênis,10,300.59,3005.9,11,2025
2023-05-20,Mochila,1,258.55,258.55,5,2023
2023-07-11,Calça,7,212.17,1485.1899999999998,7,2023
2024-04-17,Mochila,2,129.44,258.88,4,2024
2025-07-30,Camiseta,5,458.61,2293.05,7,2025
2023-04-03,Tênis,1,380.5,380.5,4,2023
2025-07-08,Sapato,8,475.78,3806.24,7,2025
2023-03-11,Boné,3,125.5,376.5,3,2023
2023-11-11,Calça,8,174.67,1397.36,11,2023
2023-08-06,Sapato,10,78.62,786.2,8,2023
2024-03-18,Camiseta,8,415.89,3327.12,3,2024
2025-08-01,Boné,1,401.86,401.86,8,2025
2024-11-20,Sapato,2,331.54,663.08,11,2024
2025-05-09,Calça,3,179.0,537.0,5,2025
2025-07-02,Camiseta,8,264.87,2118.96,7,2025
2024-01-06,Calça,9,279.46,2515.14,1,2024
2024-11-10,Calça,8,386.39,3091.12,11,2024
2025-05-16,Mochila,8,413.75,3310.0,5,2025
2024-03-30,Sapato,7,492.87,3450.09,3,2024
2024-01-08,Camiseta,7,262.41,1836.87,1,2024
2024-05-26,Sapato,9,308.75,2778.75,5,2024
2024-11-16,Boné,4,115.15,460.6,11,2024
2024-08-18,Mochila,5,179.83,899.1500000000001,8,2024
2025-01-15,Camiseta,6,307.25,1843.5,1,2025
2023-02-05,Sapato,3,213.69,641.0699999999999,2,2023
2023-04-12,Sapato,3,184.32,552.96,4,2023
2023-08-30,Camiseta,5,442.37,2211.85,8,2023
2025-09-20,Boné,1,404.58,404.58,9,2025
2025-07-03,Sapato,6,55.98,335.88,7,2025
2024-11-14,Sapato,5,202.56,1012.8,11,2024
2023-08-07,Boné,6,211.5,1269.0,8,2023
2023-08-21,Tênis,7,103.29,723.0300000000001,8,2023
2024-08-14,Camiseta,10,185.98,1859.8,8,2024
2023-02-11,Boné,10,333.22,3332.2000000000003,2,2023
2023-12-21,Calça,9,177.45,1597.05,12,2023
2025-10-24,Boné,2,122.46,244.92,10,2025
2023-06-14,Camiseta,8,121.22,969.76,6,2023
2025-04-23,Sapato,5,139.98,699.9,4,2025
2025-03-12,Calça,6,54.78,328.68,3,2025
2025-03-28,Mochila,7,433.89,3037.23,3,2025
2025-05-02,Camiseta,8,179.53,1436.24,5,2025
2025-01-09,Mochila,2,389.79,779.58,1,2025
2025-01-10,Sapato,10,72.86,728.6,1,2025
2024-03-03,Camiseta,2,453.21,906.42,3,2024
2025-02-05,Calça,1,74.57,74.57,2,2025
2025-02-19,Tênis,2,362.12,724.24,2,2025
2024-02-04,Sapato,3,475.42,1426.26,2,2024
2024-01-11,Sapato,5,60.05,300.25,1,2024
2023-05-08,Mochila,6,344.62,2067.7200000000003,5,2023
2025-11-04,Boné,6,235.6,1413.6,11,2025
2024-10-11,Tênis,7,470.81,3295.67,10,2024
2024-10-13,Calça,7,232.42,1626.9399999999998,10,2024
2024-03-01,Camiseta,5,87.89,439.45,3,2024
2025-12-05,Calça,7,207.11,1449.77,12,2025
2023-02-10,Camiseta,2,351.88,703.76,2,2023
2025-05-29,Sapato,9,308.86,2779.74,5,2025
2024-09-11,Mochila,8,392.94,3143.52,9,2024
2025-09-05,Camiseta,6,91.93,551.58,9,2025
2024-08-30,Camiseta,3,425.92,1277.76,8,2024
2023-09-28,Mochila,1,486.13,486.13,9,2023
2025-11-20,Calça,10,451.25,4512.5,11,2025
2025-05-29,Calça,4,136.2,544.8,5,2025
2023-07-03,Camiseta,3,252.95,758.8499999999999,7,2023
2025-06-19,Calça,6,164.93,989.58,6,2025
2023-03-21,Mochila,5,358.16,1790.8000000000002,3,2023
2023-02-27,Sapato,2,194.43,388.86,2,2023
2024-10-15,Calça,5,422.38,2111.9,10,2024
2025-05-11,Boné,4,474.83,1899.32,5,2025
2025-10-31,Sapato,9,337.83,3040.47,10,2025
2025-01-15,Sapato,1,190.5,190.5,1,2025
2025-05-16,Tênis,6,476.08,2856.48,5,2025
2024-04-18,Sapato,8,450.87,3606.96,4,2024
2023-05-29,Tênis,4,108.89,435.56,5,2023
2024-03-05,Calça,3,390.09,1170.27,3,2024
2025-02-28,Sapato,7,466.44,3265.08,2,2025
2023-04-16,Tênis,5,303.96,1519.8,4,2023
2023-01-09,Tênis,7,277.63,1943.41,1,2023
2025-06-11,Camiseta,9,288.37,2595.33,6,2025
2025-06-25,Calça,7,388.61,2720.27,6,2025
2023-11-26,Sapato,9,403.88,3634.92,11,2023
2023-08-19,Calça,8,336.4,2691.2,8,2023
2024-06-18,Tênis,9,258.54,2326.86,6,2024
2025-03-25,Calça,1,263.36,263.36,3,2025
2023-11-07,Camiseta,10,227.71,2277.1,11,2023
2025-02-13,Camiseta,10,243.1,2431.0,2,2025
2023-04-12,Calça,6,473.67,2842.02,4,2023
2025-01-02,Camiseta,3,275.83,827.49,1,2025
2025-05-15,Camiseta,4,278.59,1114.36,5,2025
2023-09-23,Camiseta,5,497.32,2486.6,9,2023
2023-05-27,Tênis,7,472.88,3310.16,5,2023
2024-03-18,Mochila,10,405.55,4055.5,3,2024
2025-09-08,Camiseta,6,261.25,1567.5,9,2025
2023-05-18,Mochila,1,429.63,429.63,5,2023
2024-09-14,Calça,3,54.93,164.79,9,2024
2023-02-11,Mochila,10,311.57,3115.7,2,2023
2023-05-28,Sapato,4,451.64,1806.56,5,2023
2025-02-20,Mochila,5,219.51,1097.55,2,2025
2025-05-10,Camiseta,6,425.36,2552.16,5,2025
2023-02-19,Camiseta,5,91.96,459.8,2,2023
